stream,variant,method_label,block,factor,level,seed_index,seed,bias_ratio_coldstart,bias_ratio_warm,block_rate,budget_rmse,calib_w_explore_final,calib_w_ledger_final,calib_w_review_final,cohort_gap_days_mean,concept_dollars_allowed,concept_for,cost_per_1k,covariate_dollars_allowed,covariate_for,coverage_max_dev,coverage_mean_abs_dev,coverage_mean_dev,ess_mean,ess_median,ess_p05,exh_flag_balanced_acc,exh_flag_fn,exh_flag_fp,exh_flag_n_scored,exh_flag_precision,exh_flag_recall,exh_flag_specificity,exh_flag_tn,exh_flag_tp,exh_oracle_infeasible_rate,explore_rate,flag_balanced_acc,flag_delay_concept,flag_delay_covariate,flag_delay_prior,flag_false_infeasible_rate,flag_fn,flag_fp,flag_missed_infeasible_rate,flag_n_scored,flag_precision,flag_recall,flag_specificity,flag_tn,flag_tp,flag_undetermined,for_overall,for_ratio_to_alpha,frac_blocks_demand_over_budget,frac_blocks_over_alpha,fraud_dollars_allowed,fraud_dollars_total,gap_decay_mean,gap_decay_p90,gap_decay_rel,gap_overlap_mean,gap_overlap_p90,gap_overlap_rel,infeasible_rate,lag_ratio_warm,mean_estimate_warm,mean_realised_warm,mean_true_warm,mono_violation_mean,n_eval,n_explore,n_pos_eval,n_updates_warm,oracle_agreement,oracle_infeasible_rate,overflow_rate,pd_brier_mean,pd_clip_share_mean,pd_mae_mean,post_concept_max_dev,post_concept_mean_dev,post_concept_recovery_days,post_covariate_max_dev,post_covariate_mean_dev,post_covariate_recovery_days,post_prior_max_dev,post_prior_mean_dev,post_prior_recovery_days,prior_dollars_allowed,prior_for,quiet_dev,quiet_dollars_allowed,quiet_for,r_overlap_mean,r_trail_mean,ratio_realised_over_estimate,review_demand_max_block,review_demand_overshoot,review_demand_rate,review_served_rate,risk_when_flagged,risk_when_not_flagged,trim_fraud_share_mean,trim_share_mean,update_us_p50,update_us_p99,w_max_norm_mean,w_top1_share_mean
ulb,M3,ACI-BUDGET,methods,,,9,97,0.3609066751042228,0.49281656625006354,0.04001825794615661,0.0030573428222466915,0.0,0.8736723281514057,0.1263276718485944,,45166.580404653774,0.0024969631529221216,556.4747074915954,1386.3078101246483,0.000266435755678412,0.035301884057971016,0.0011668851438935831,3.316928809494344e-05,11734.682509689672,18299.477456917542,331.3924858790229,0.9035326086956521,0.0,142.0,911.0,0.5520504731861199,1.0,0.8070652173913043,594.0,175.0,0.19209659714599342,0.0,0.9005604514533085,4.434650253154757,4.434650253154757,0.0,0.19319727891156463,1.0,142.0,0.005681818181818182,911.0,0.5520504731861199,0.9943181818181818,0.8068027210884354,593.0,175.0,0.0,0.000950672227788522,1.022228201923142,0.5309734513274337,0.23893805309734514,82055.86395948357,140662.7422448215,4.3916758175904584e-05,0.00011610776575183936,0.049438848564163924,,,,0.34796926454445665,4.303481729291195,0.0017510214796091557,0.0037136137869367538,0.0008629323930110898,0.9446360700216884,227846.0,0.0,510.0,200.0,0.9989023051591658,0.19319429198682767,0.0033004748821572464,,,,0.001621020408163265,0.0011112069881551393,70.33256753720082,-0.0004226433282597667,-0.0004236688091526221,10.253896863127864,0.035301884057971016,0.014093920067342268,21.13357215086762,24447.01384111425,0.004297994269340974,-0.0006694685157721753,11055.961903590902,0.00026053148422782476,,,1.9234816817682945,0.0455,0.0014838092395740993,0.0214838092395741,0.018183334357416852,0.0012673023382204938,0.00040271611216502554,0.0,0.0,26.390335988253355,29.182915965793654,0.0007756182383022068,0.013499962837258002
ulb,M3,ACI-BUDGET,methods,,,10,101,0.3067839760925456,0.4216924400359917,0.03988220113585492,0.0033560802040897633,0.0,0.8767378293311137,0.12326217066888631,,51351.64180132303,0.0020609500641935266,561.8539918612652,1065.517292733981,0.00026657780739753413,0.026186768123962367,0.0010176231510240507,-8.440152189008793e-05,11766.307091449915,18180.424013439417,338.7776384814213,0.8771989327544883,8.0,147.0,911.0,0.5420560747663551,0.9560439560439561,0.7983539094650206,582.0,174.0,0.19978046103183314,0.0,0.8717256743017763,0.0,0.0,0.0,0.20220082530949107,10.0,147.0,0.05434782608695652,911.0,0.5420560747663551,0.9456521739130435,0.797799174690509,580.0,174.0,0.0,0.0008339700702584841,0.896742011030628,0.48672566371681414,0.25663716814159293,83921.521571013,141093.68281540315,3.537841294506574e-05,9.482076619504092e-05,0.04386079319031844,,,,0.35236004390779363,4.035054366577303,0.0018570217884943897,0.003159818992516887,0.0007830920491902005,0.9577115828554964,227846.0,0.0,490.0,207.0,0.9978046103183315,0.20197585071350166,0.0033882534694486626,,,,9.145045965270682e-05,9.092931145900649e-05,74.27447887333835,8.57440325038089e-05,-0.0004221279837480956,18.13771953540305,0.026186768123962367,0.01048917138374582,32.959306159280345,19375.030199989247,0.0036815236599253877,-0.0006694110690159762,12129.332276966727,0.0002605889309840239,,,1.5993925779161229,0.0405,0.0014838092395740993,0.0214838092395741,0.018095555770125435,0.0010841654291015915,0.0003520738254912176,0.0,0.0,26.745836017653346,28.92092316178605,0.0007564839254143331,0.013519028592742528
ulb,M3,ACI-BUDGET,methods,,,11,103,0.3088026933857591,0.39242466950207006,0.038547966609025396,0.0025856992686630444,0.0,0.8753847420049745,0.12461525799502537,,44091.98086610617,0.0026142891541398646,527.2872893430138,1247.5456218601335,0.0002673082063619353,0.029237597765363128,0.0011187730841006895,-3.466268257425597e-05,11901.69366703692,18730.146722439862,337.7773082120433,0.9230951676893127,5.0,89.0,911.0,0.72782874617737,0.9794238683127572,0.8667664670658682,579.0,238.0,0.2667398463227223,0.0,0.9309448342177428,0.0,0.0,0.0,0.11485451761102604,6.0,75.0,0.023255813953488372,911.0,0.7706422018348624,0.9767441860465116,0.885145482388974,578.0,252.0,0.0,0.000875126846843492,0.9409966095091311,0.5309734513274337,0.2743362831858407,76461.97772269044,134362.52650205954,4.2160905770417006e-05,0.0001302982761711034,0.049663391637815364,,,,0.3589462129527991,4.113908782962343,0.002160505278950527,0.0034879181981350912,0.0008478355700496382,0.9528965437132503,227846.0,0.0,499.0,202.0,0.9835345773874863,0.283205268935236,0.003840313193999456,,,,9.040816326530616e-05,-0.00016443330345417023,74.27447887333835,9.040816326530616e-05,-0.0001646938775510204,18.13771953540305,0.029237597765363128,0.010779062881288782,40.843128831555475,17221.341997577758,0.003560126582278481,-0.0006909037836976231,13901.109237146376,0.00023909621630237703,,,1.5542947960408635,0.044,0.0024362069116859626,0.022436206911685963,0.018595893717686506,0.0012467524256031114,0.00032003882312806037,0.0,0.0,26.912999979685992,28.91212161630392,0.0007491277710576026,0.013505886537511778
ulb,M3,ACI-BUDGET,methods,,,12,107,0.34544711797547556,0.48594659124863554,0.037885238274975204,0.0027345705524258633,0.0,0.8744067203427964,0.12559327965720365,,51285.95151194586,0.002491918103448276,511.7865871102078,223.93628990846744,0.00013345789403443215,0.018861094007696536,0.0010861038646505473,-8.127787964646735e-05,11755.209684211686,18118.648564238265,316.9568810294168,0.8995635708677782,3.0,135.0,911.0,0.5631067961165048,0.9830508474576272,0.8160762942779292,599.0,174.0,0.1942919868276619,0.0,0.9001678495332404,0.0,0.0,0.0,0.18281036834924966,3.0,134.0,0.016853932584269662,911.0,0.5663430420711975,0.9831460674157303,0.8171896316507503,599.0,175.0,0.0,0.0008417743300685512,0.9051336882457539,0.49557522123893805,0.25663716814159293,73440.46893045321,143888.92026520352,3.859435994235364e-05,0.00010915918539917094,0.05088001317749547,,,,0.3391877058177827,4.4167246430577505,0.0016075683259716585,0.0034503114952860706,0.0007811923482052028,0.9530476480472289,227846.0,0.0,487.0,188.0,0.9989023051591658,0.19538968166849616,0.0029142490980750154,,,,0.0011108163265306124,0.0006008726859809774,70.33256753720082,-0.00042418310571573094,-0.0006770915528578655,10.253896863127864,0.018861094007696536,0.008988712286939503,40.843128831555475,14208.34161396797,0.0033980104402639615,-0.0006900543876721277,7722.239514630895,0.00023994561232787236,,,1.9432415934126488,0.0445,0.0013126409943558376,0.021312640994355838,0.01839839189628082,0.0011227135834486481,0.0003930260286431738,0.0,0.0,26.414163934532553,29.1864168131724,0.0007766728563980242,0.01348295392578945
ulb,M3,ACI-BUDGET,methods,,,13,109,0.296107413661464,0.44609324139939943,0.04380590398778122,0.002426804592663664,0.0,0.8730733128139073,0.12692668718609276,,54688.55250891188,0.002530329289428076,592.9794171293977,370.4655000389771,0.0002674511901577962,0.027159887640449437,0.001178282841752266,1.2708202379814939e-05,11799.949009219648,18222.299929789366,323.5984433025567,0.8640257759703367,6.0,174.0,911.0,0.5056818181818182,0.967391304347826,0.7606602475928473,553.0,178.0,0.20197585071350166,0.0,0.8764159816791396,0.0,0.0,0.0,0.21367521367521367,7.0,150.0,0.03349282296650718,911.0,0.5738636363636364,0.9665071770334929,0.7863247863247863,552.0,202.0,0.0,0.0009223882833277147,0.9918153584168975,0.5929203539823009,0.25663716814159293,86620.42667611511,144799.1105672614,4.562856440758174e-05,0.0001220855920911126,0.05316840376965237,,,,0.38638858397365533,3.9663006285051297,0.0020381789337258036,0.0036062313183917497,0.0009092178470977155,0.9568127885400239,227846.0,0.0,508.0,206.0,0.9725576289791438,0.22941822173435786,0.005925054642170589,,,,0.0026414285714285715,0.0016218021304538158,70.33256753720082,9.040816326530616e-05,-0.00041979591836734695,18.13771953540305,0.027159887640449437,0.012909063810778854,40.843128831555475,20862.923920647336,0.004288421262591004,-0.0007029033637019424,10698.484746516899,0.00022709663629805766,,,1.694394570072997,0.0515,0.004749172686814778,0.02474917268681478,0.01882411804464419,0.001240334006243581,0.00032573903194755963,0.0,0.0,27.148167951963842,29.9251320248004,0.0007619491548957862,0.013479321860127302
ulb,M3,ACI-BUDGET,methods,,,14,113,0.3290800649824371,0.43031175547980327,0.05195175688842464,0.0024436118632166397,0.0,0.8686398129204242,0.13136018707957572,,33958.84641521784,0.002438939409776663,569.5561274657208,710.4604120238454,0.00026727248429774154,0.02856360044518642,0.001105062414669464,-3.0184268621893305e-05,11652.475424749433,17380.496832672645,330.09045547932766,0.8636363636363636,0.0,201.0,911.0,0.464,1.0,0.7272727272727273,536.0,174.0,0.19099890230515917,0.0,0.8636363636363636,0.0,0.0,0.0,0.2727272727272727,0.0,201.0,0.0,911.0,0.464,1.0,0.7272727272727273,536.0,174.0,0.0,0.0008926167840292438,0.959802993579832,0.5752212389380531,0.24778761061946902,71564.59936104904,136688.50947069054,3.5380819303151036e-05,9.479394002324829e-05,0.04251839279006521,,,,0.411635565312843,4.191288925725611,0.0019849631427365307,0.003580001902954709,0.0008541529745136638,0.9403050950946037,227846.0,0.0,505.0,194.0,1.0,0.19099890230515917,0.005468605988255225,,,,0.002172378490175801,0.0019488578590018675,70.33256753720082,-0.00041979591836734695,-0.0006748979591836735,10.253896863127864,0.02856360044518642,0.010918575157924014,25.075483487005272,26541.09547224128,0.003836505828537701,-0.0006795583427530985,10354.197061566078,0.0002504416572469016,,,1.6741960153471542,0.0735,0.00421811223370171,0.02421811223370171,0.018749506245446485,0.0010246438639755753,0.0003520849507377477,0.0,0.0,27.236332010943443,32.094098802190274,0.0007594872145546281,0.013494167422804884
ulb,M3,ACI-BUDGET,methods,,,15,127,0.2959652357518402,0.4167715000946362,0.04748821572465613,0.0031426272758140225,0.0,0.8729199631256839,0.12708003687431624,,47283.26365513379,0.0025948863439781335,541.5806485749564,249.20711890897405,0.00026647125441343016,0.019926201975850714,0.0010498396463422272,-8.96825598814593e-05,11634.09948272347,17443.002986833326,322.9939146850852,0.9369618187631616,8.0,61.0,911.0,0.8242074927953891,0.9727891156462585,0.9011345218800648,556.0,286.0,0.3227222832052689,0.0,0.9423246202565616,1.9709556680688252,1.9709556680688252,0.0,0.07986688851913477,11.0,48.0,0.035483870967741936,911.0,0.861671469740634,0.964516129032258,0.9201331114808652,553.0,299.0,0.0,0.0008313957584724864,0.8939739338413831,0.46017699115044247,0.25663716814159293,70142.62028044998,126777.64593748089,3.520940049964175e-05,0.00011070415693593793,0.04077036781539348,,,,0.3809001097694841,4.052509835289459,0.0019480237486401329,0.0032901548457922635,0.0008118807799407247,0.9538927863267476,227846.0,0.0,491.0,199.0,0.9824368825466521,0.3402854006586169,0.003401420257542375,,,,0.0006124164524421594,0.00036586719788949524,70.33256753720082,-0.0004216115912557194,-0.0006758057956278597,10.253896863127864,0.019926201975850714,0.008209359720525427,40.843128831555475,11928.749912338597,0.003039364674738958,-0.000687709547589883,10681.399594068625,0.00024229045241011698,,,1.6001397275871045,0.061,0.0015320874625843785,0.02153208746258438,0.018130667205042,0.001148973584147374,0.0003384711826862444,0.0,0.0,27.054832025896758,30.394365615211424,0.0007780153209054395,0.01348914560864935
ulb,M3,ACI-BUDGET,methods,,,16,131,0.3664943965105049,0.38642838927762285,0.03788084934561063,0.0027007865127793088,0.0,0.8723991867027039,0.12760081329729603,,34663.049783847186,0.0023799000441981437,432.5876840891028,400.62410254986975,0.0002002803925495694,0.0225075,0.0010644914921272067,-0.00012301152673890777,11813.511772440925,18522.080022397316,324.26048645813256,0.9017615176151761,0.0,145.0,911.0,0.5440251572327044,1.0,0.8035230352303523,593.0,173.0,0.18990120746432493,0.0,0.9023066485753053,0.0,0.0,0.0,0.19538670284938942,0.0,144.0,0.0,911.0,0.5471698113207547,1.0,0.8046132971506106,593.0,174.0,0.0,0.0007953562358719616,0.8552217590021092,0.5309734513274337,0.22123893805309736,53785.465350511775,133484.13204884878,3.7586533205239194e-05,0.00010757736840457379,0.05474556239593607,,,,0.34906695938529086,4.523370304029583,0.0018786213708015492,0.003283752570399219,0.0007259526303813625,0.9478266801933257,227846.0,0.0,489.0,190.0,0.9989023051591658,0.19099890230515917,0.0036428113725937693,,,,0.0031516326530612246,0.0016215415563569657,70.33256753720082,-0.0004226433282597667,-0.0006763216641298834,10.253896863127864,0.0225075,0.009634392241778386,25.075483487005272,11223.471926838174,0.0031019202363367798,-0.0006971262042902007,7498.319537276554,0.00023287379570979932,,,1.6445190984840552,0.0505,0.00215092650298886,0.02215092650298886,0.018508115130395093,0.0010693984407836074,0.00036488981847356927,0.0,0.0,27.129667985718697,30.511837138328698,0.0007700999847228929,0.013484860451954822
ulb,M3,ACI-BUDGET,methods,,,17,137,0.27948430684946984,0.3654608594196947,0.041707995751516375,0.003244123345864926,0.0,0.8750161670977927,0.12498383290220712,,36634.01845311509,0.0026038001407459534,499.33479200147,407.4357869100886,0.000266187529114261,0.0191145434298441,0.0010369607218614816,-5.786562408298969e-05,11802.763278440847,18527.414133907452,324.29759335534874,0.9437366469775041,6.0,55.0,911.0,0.8537234042553191,0.981651376146789,0.9058219178082192,529.0,321.0,0.3589462129527991,0.0,0.9478855721393035,0.0,0.0,0.0,0.08333333333333333,7.0,48.0,0.020895522388059702,911.0,0.8723404255319149,0.9791044776119403,0.9166666666666666,528.0,328.0,0.0,0.0008589461104679389,0.9235979682450955,0.415929203539823,0.2743362831858407,66107.8406795241,127530.93784660296,3.642086635386994e-05,0.00011277404162333531,0.043122420962352095,,,,0.4127332601536773,3.565043368990004,0.002351061393800727,0.003063159834526707,0.000859220917526879,0.9588121296314752,227846.0,0.0,493.0,222.0,0.991218441273326,0.3677277716794731,0.0021461864592751245,,,,0.0026377879714576963,0.002385287553875862,74.27447887333835,-0.0004226433282597667,-0.0006763216641298834,10.253896863127864,0.0191145434298441,0.009591040185450215,40.843128831555475,13731.055730437829,0.0031040599132834057,-0.0006442344473759412,15335.33070906109,0.0002857655526240588,,,1.2820019538698793,0.041,0.0002592979468588434,0.020259297946858844,0.018113111487583718,0.0011682094456131472,0.00031392076452190214,0.0,0.0,27.058331936132163,29.987568373326212,0.0007779777728723485,0.013491602465986583
ulb,M3,ACI-BUDGET,methods,,,18,139,0.335959979392582,0.5494628731176123,0.03475593163803622,0.0026954566822087345,0.0,0.8729277583135077,0.12707224168649245,,61723.54918795278,0.0024800589851866747,558.6456408855046,223.93628990846744,0.00013359161044686394,0.02018111111111111,0.0010669332690559417,-7.311447004721849e-05,11768.98517343882,18115.662564846545,339.3813426637473,0.9163018695850433,6.0,98.0,911.0,0.6397058823529411,0.9666666666666667,0.86593707250342,633.0,174.0,0.19758507135016465,0.0,0.9135396957541815,0.0,0.0,0.0,0.13424657534246576,7.0,98.0,0.03867403314917127,911.0,0.6397058823529411,0.9613259668508287,0.8657534246575342,632.0,174.0,0.0,0.0008485382421811606,0.9124067120227533,0.584070796460177,0.25663716814159293,88600.52164087768,146752.31247022317,3.9396050276149746e-05,0.00011867285872984556,0.05273161787063116,,,,0.29857299670691545,3.980170551214486,0.0014839137084471598,0.003245253908882916,0.0008153554897019873,0.9365645133781823,227846.0,0.0,496.0,205.0,0.9989023051591658,0.1986827661909989,0.004713710137549046,,,,0.002645076608784474,0.00136774238602489,74.27447887333835,-0.00042083503054989827,-0.0006754175152749492,10.253896863127864,0.02018111111111111,0.009249231561844295,32.959306159280345,16178.668979619268,0.0033527265555665124,-0.000670991140568757,10474.367183397166,0.0002590088594312431,,,1.9573779795479103,0.0485,0.0034193270893498225,0.023419327089349823,0.01870561695180078,0.0011033191806609092,0.0004113393465370564,0.0,0.0,27.459000004455447,54.91983073879964,0.0007594060942869005,0.013490178866092148
ulb,M3,ACI-BUDGET,methods,,,19,149,0.31467533113418633,0.4315583541159946,0.048936562414964496,0.0026802291541179967,0.0,0.8710585393226065,0.12894146067739337,,52362.56162399418,0.002585939385580802,625.9453041242718,2846.798751726482,0.0002007226013649137,0.02591931506849315,0.001134304743450959,3.31502943870008e-05,11646.112078728398,17660.108886580972,303.11052056632434,0.8660587105963956,16.0,135.0,911.0,0.625,0.9336099585062241,0.7985074626865671,535.0,225.0,0.2645444566410538,0.0,0.8647211749340824,4.927389170171978,4.927389170171978,0.0,0.20059880239520958,17.0,134.0,0.06995884773662552,911.0,0.6277777777777778,0.9300411522633745,0.7994011976047904,534.0,226.0,0.0,0.0009552941176470588,1.0271979759645793,0.4690265486725664,0.24778761061946902,89164.65248736131,143847.17577158497,3.9944844737167615e-05,0.00012071830877924294,0.0417537385035589,,,,0.3951701427003293,3.8526268019715313,0.0021411111448411927,0.0035598826491932203,0.000924014401647078,0.9545943903812654,227846.0,0.0,514.0,210.0,0.9978046103183315,0.2667398463227223,0.0038885914170097347,,,,0.00019994350282485874,-9.120568560838118e-05,70.33256753720082,-0.00041979591836734695,-0.0006748979591836735,10.253896863127864,0.02591931506849315,0.012085446331551722,40.843128831555475,16418.083218977292,0.004034837376371598,-0.0006399063604717059,17537.208892663348,0.00029009363952829426,,,1.5886151834603162,0.0845,0.002304539030748839,0.02230453903074884,0.018415947613739103,0.001165231416893229,0.0003925729746317029,0.0,0.0,27.223163982853293,33.38794920709915,0.0007919929870415195,0.0134533454417131
ulb,M4,ACI-BUDGET-CRC,methods,,,0,11,0.33901715603154614,0.42629551500589574,0.06005372049542235,0.0032485531156397525,0.0,0.8643996979714944,0.13560030202850556,,58689.628440417335,0.0028662894580107207,654.9043960005743,223.93628990846744,0.0001332001332001332,0.026542527472527472,0.0011872324175051868,-2.5056313883745363e-05,11548.463524451794,17669.875537890675,321.3897993239443,0.7403924062028764,14.0,295.0,911.0,0.4769503546099291,0.950530035335689,0.5302547770700637,333.0,269.0,0.3106476399560922,0.0,0.7444083752637559,0.0,0.0,0.0,0.45544554455445546,17.0,276.0,0.05573770491803279,911.0,0.5106382978723404,0.9442622950819672,0.5445544554455446,330.0,288.0,0.0,0.0008807301014505862,0.9470216144629959,0.45132743362831856,0.25663716814159293,84118.07363862288,154986.12819646872,4.406129064655561e-05,0.00012656027117282566,0.05723885501833948,,,,0.6190998902305159,4.243729519533419,0.002081098937798321,0.0037648804205727905,0.0008871631434669579,0.8615963584503221,227846.0,0.0,508.0,190.0,0.9758507135016465,0.33479692645444564,0.0035594217146669243,,,,0.0031185829959514168,0.002794008211856728,70.33256753720082,-0.000423157627977699,-0.0006765788139888496,10.253896863127864,0.026542527472527472,0.010583666621094515,40.843128831555475,18420.31977268753,0.0035677630614339476,-0.0007065938001394596,6784.18913560955,0.00022340619986054038,,,1.7208516448135578,0.063,0.0015979214030529404,0.02159792140305294,0.018038499688386014,0.0009047457105435762,0.0003218369887382232,0.0,0.0,25.92516806907952,28.98666675318964,0.0007792832583839039,0.01348630034262643
ulb,M4,ACI-BUDGET-CRC,methods,,,1,23,0.31808169929924335,0.48028754041206245,0.058197203374208896,0.00212496746461298,0.0,0.857133501854249,0.1428664981457509,,33758.274375990215,0.0027691501702653146,582.4084889015041,279.5217141914748,0.00020074946466809422,0.021835130483064964,0.0011242826376211016,-2.4293416449397068e-05,11657.4539988541,18136.593074885786,321.59983659325366,0.7541591214440095,6.0,303.0,911.0,0.4608540925266904,0.9773584905660377,0.5309597523219814,343.0,259.0,0.29088913282107576,0.0,0.7608822375427386,0.0,0.0,0.0,0.4536741214057508,7.0,284.0,0.02456140350877193,911.0,0.49466192170818507,0.9754385964912281,0.5463258785942492,342.0,278.0,0.0,0.0008750612305072977,0.9409260543089222,0.6106194690265486,0.26548672566371684,67603.89512335397,124100.43386425725,3.971686340329756e-05,0.00011678126369332593,0.046004050982518675,,,,0.6169045005488474,3.766380456323585,0.0018989483970860454,0.003435094358215001,0.0009120412550058853,0.8677282183788322,227846.0,0.0,497.0,206.0,0.9780461031833151,0.31284302963776073,0.002765025499679608,,,,0.005454213580963436,0.0028355012858945618,74.27447887333835,-0.00041979591836734695,-0.0006748979591836735,10.253896863127864,0.021835130483064964,0.01000226704354235,25.075483487005272,21323.379917373986,0.0034216007140731924,-0.0006740008623128848,12242.719115798285,0.00025599913768711515,,,1.7080786288815875,0.0395,0.0017032557078026367,0.021703255707802637,0.01893823020812303,0.0009172770551027553,0.00030725213492917064,0.0,0.0,26.003164006397128,28.1903687864542,0.0007793795274544984,0.013459804550705822
ulb,M4,ACI-BUDGET-CRC,methods,,,2,37,0.32415019327181493,0.3688235488737941,0.05500206279680135,0.002234583368742014,0.0,0.8605331559134026,0.13946684408659754,,38449.08101342582,0.0021977203307755344,572.5946858221448,1488.9856700593432,0.0004013646397752358,0.021923957636566332,0.001088337604854953,-5.96151772718717e-05,11716.10722342085,18364.872770605336,326.8886944199649,0.7130321863928422,8.0,386.0,911.0,0.31194295900178254,0.9562841530054644,0.4697802197802198,342.0,175.0,0.20087815587266739,0.0,0.7130321863928422,0.0,0.0,0.0,0.5302197802197802,8.0,386.0,0.04371584699453552,911.0,0.31194295900178254,0.9562841530054644,0.4697802197802198,342.0,175.0,0.0,0.0008434020374318881,0.906883911217084,0.48672566371681414,0.23008849557522124,69010.11954487077,135993.37025419,3.470697642176002e-05,9.662652250394862e-05,0.04064833696087425,,,,0.6158068057080132,4.128661822051079,0.002247748622173958,0.0034227540565260157,0.0008290226238063801,0.862605515644508,227846.0,0.0,500.0,194.0,1.0,0.20087815587266739,0.0022076314703791157,,,,0.002490752565564424,0.001627833909900856,70.33256753720082,-0.00041979591836734695,-0.0006748979591836735,10.253896863127864,0.021923957636566332,0.010937330701150575,25.075483487005272,20440.66882043448,0.00370699881376038,-0.000675005804473135,8631.384040951123,0.00025499419552686497,,,1.465481556509856,0.038,0.000922026280909035,0.020922026280909035,0.01871439481052992,0.000842914165184835,0.0003148728607700642,0.0,0.0,25.984004023484886,28.649019182194017,0.0007677453836236091,0.013480211004644435
ulb,M4,ACI-BUDGET-CRC,methods,,,3,53,0.2658261959396301,0.5107450144302154,0.03872352378360823,0.0028622504915024813,0.0,0.8746840158685263,0.12531598413147374,,37961.89825516365,0.0026144667158275793,445.220585454943,223.93628990846744,0.0001334668001334668,0.01816039865244245,0.0010708668603478858,-0.0001201461273524321,11771.072810907233,18308.20331998259,343.92779251007664,0.8377484201849986,6.0,213.0,911.0,0.4481865284974093,0.9664804469273743,0.7090163934426229,519.0,173.0,0.1964873765093304,0.0,0.8354575039733596,0.0,0.0,0.0,0.29041095890410956,7.0,212.0,0.03867403314917127,911.0,0.45077720207253885,0.9613259668508287,0.7095890410958904,518.0,174.0,0.0,0.0008052579152663867,0.8658687260928889,0.5398230088495575,0.23893805309734514,55950.69177315047,125077.02846316222,3.553136377785879e-05,0.00011050809070001912,0.04747076139818511,,,,0.42371020856201974,4.18530022880709,0.0014958381623055453,0.00319753540604147,0.0007639918837920126,0.9453627608481359,227846.0,0.0,477.0,197.0,0.9978046103183315,0.1986827661909989,0.003449698480552654,,,,0.0026414285714285715,0.0016218021304538158,74.27447887333835,-0.000421869918699187,-0.0006759349593495935,10.253896863127864,0.01816039865244245,0.008200996337238281,25.075483487005272,9797.21268349545,0.0028137032283542304,-0.000689616989736981,7967.6445445828995,0.00024038301026301908,,,1.940186723575295,0.045,0.0018173678712814778,0.021817367871281478,0.018367669390728824,0.0008892494512618025,0.0003605473172708195,0.0,0.0,26.004504063166678,28.227549575967714,0.0007505323794439452,0.013504906900736052
ulb,M4,ACI-BUDGET-CRC,methods,,,4,71,0.2300327903112454,0.4057463703307226,0.05845615020671857,0.002471071567208341,0.0,0.8619559706066116,0.13804402939338867,,24823.649721896836,0.0023883270515356195,542.3612135002268,223.93628990846744,0.00013368983957219252,0.02740333333333333,0.0011609243981355963,-3.336984886154837e-05,11649.133076522448,17986.92463164987,332.19463261713366,0.7190418527208052,6.0,386.0,911.0,0.31194295900178254,0.9668508287292817,0.4712328767123288,344.0,175.0,0.1986827661909989,0.0,0.7160230030600401,0.0,0.0,0.0,0.5294924554183813,7.0,386.0,0.038461538461538464,911.0,0.31194295900178254,0.9615384615384616,0.47050754458161864,343.0,175.0,0.0,0.000875094524476489,0.9409618542757946,0.5486725663716814,0.25663716814159293,57421.574781508396,129715.80162671384,4.0656761483319134e-05,0.00011585406827043524,0.049872115332989214,,,,0.6158068057080132,4.30857914134096,0.002073232265724296,0.003624404635856238,0.0008412064666701731,0.8588646705779222,227846.0,0.0,508.0,199.0,0.9989023051591658,0.19978046103183314,0.0034628652686463663,,,,0.0018853153153153151,0.0013432087251706408,74.27447887333835,-0.00042005609382967876,-0.0006750280469148395,10.253896863127864,0.02740333333333333,0.012710488829207183,29.01739482314275,23739.291968858633,0.004027900579624717,-0.000686999756999757,8634.69680084446,0.000243000243000243,,,1.6665072555931726,0.04,0.002177260079176284,0.022177260079176284,0.01871439481052992,0.0008702643528657655,0.00021720379328312665,0.0,0.0,26.138000015635043,28.712267958326265,0.0007547242223010864,0.013479078931772538
ulb,M4,ACI-BUDGET-CRC,methods,,,5,73,0.3287461682387281,0.4270618140966932,0.05991327475575608,0.002771137589478915,0.0,0.8585042876800948,0.14149571231990513,,33169.83497642424,0.0026233931716823445,571.5493576063418,631.2334165771267,0.0002000133342222815,0.024825879059350502,0.0010739154715222283,-2.0743962347080762e-05,11577.815628790777,17994.95308486153,331.057780656067,0.7543859649122807,0.0,336.0,911.0,0.40319715808170514,1.0,0.5087719298245614,348.0,227.0,0.2491767288693743,0.0,0.7558823529411764,0.0,0.0,0.0,0.48823529411764705,0.0,332.0,0.0,911.0,0.4103019538188277,1.0,0.5117647058823529,348.0,231.0,0.0,0.0008810824455038601,0.9474004790364087,0.584070796460177,0.24778761061946902,63101.2471793127,138989.16069616372,3.804173352697133e-05,0.00011403889304583157,0.045963135155658315,,,,0.6180021953896817,3.6061150176490866,0.0021009859453576417,0.00323558983407884,0.0008972508692160903,0.8411496084418106,227846.0,0.0,499.0,216.0,0.995609220636663,0.2535675082327113,0.0027825812171378916,,,,0.0030450141964792725,0.0022243682417635567,70.33256753720082,-0.000420316004077472,-0.0006751580020387361,10.253896863127864,0.024825879059350502,0.010582370544372737,40.843128831555475,18204.911087626966,0.0033985125350933358,-0.000639428046275273,11095.267698684362,0.000290571953724727,,,1.4895543550613783,0.0425,0.0013301967118141203,0.02133019671181412,0.018547615494676227,0.0008797794855872941,0.0003237120716975629,0.0,0.0,26.357503957115114,32.57283433340488,0.0007669150383494926,0.013484712049312163
